date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-25,1309,10.65,10.24,0.4,權息,11.25,9.22,10.25,10.24
2020-07-23,1309,16.2,15.43,0.76,權息,16.95,13.9,15.45,15.43
2021-09-02,1309,44.95,39.04,5.9,權息,42.9,35.15,39.05,39.04
2022-07-28,1309,27.95,24.71,3.24,權息,27.15,22.25,24.7,24.71
2023-07-27,1309,19.75,19.25,0.5,息,21.15,17.35,19.25,19.25
