date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-22,2636,26.55,24.35,2.2,息,26.75,21.95,24.35,24.35
2020-08-03,2636,29.1,27.78,1.32,息,30.55,25.05,27.8,27.78
2020-11-27,2636,37.0,36.43,0.56,權,40.7,32.8,37.0,37.0
2021-08-26,2636,185.0,181.82,3.17,權,203.5,164.0,185.0,185.0
2021-09-03,2636,177.0,173.98,3.02,息,191.0,157.0,174.0,173.98
2022-06-10,2636,133.0,120.0,13.0,息,132.0,108.0,120.0,120.0
2023-01-04,2636,76.3,71.12,5.18,息,78.2,64.1,71.1,71.12
2023-05-29,2636,76.4,71.4,5.0,息,78.5,64.3,71.4,71.4
2023-11-23,2636,79.2,76.2,3.0,息,83.8,68.6,76.2,76.2
