date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-22,2105,40.4,39.3,1.1,息,43.2,35.4,39.3,39.3
2020-07-23,2105,35.65,34.65,1.0,息,38.1,31.2,34.65,34.65
2021-08-30,2105,38.15,36.95,1.2,息,40.6,33.3,36.95,36.95
2022-07-25,2105,35.6,34.4,1.2,息,37.8,31.0,34.4,34.4
2023-06-01,2105,39.0,37.6,1.4,息,41.35,33.85,37.6,37.6
