date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-01,9934,17.95,16.65,1.3,息,18.3,15.0,16.65,16.65
2020-07-02,9934,13.45,12.85,0.6,息,14.1,11.6,12.85,12.85
2021-08-19,9934,16.4,15.9,0.5,息,17.45,14.35,15.9,15.9
2023-02-24,9934,13.3,13.11,0.19,權,14.6,11.8,13.3,13.3
