date,stock_id,type,value,origin_name
2019-03-31,2548,DecreaseInShortTermLoans,57720000.0,短期借款減少
2019-03-31,2548,RentalPrincipalRepayments,3072000.0,租賃本金償還
2019-03-31,2548,CashFlowsFromOperatingActivities,-184789000.0,營業活動之淨現金流入(流出)
2019-03-31,2548,CashBalancesBeginningOfPeriod,1515998000.0,期初現金及約當現金餘額
2019-03-31,2548,ReceivableIncrease,-171817000.0,應收帳款（增加）減少
2019-03-31,2548,CashBalancesIncrease,-491537000.0,本期現金及約當現金增加（減少）數
2019-03-31,2548,CashProvidedByInvestingActivities,22033000.0,投資活動之淨現金流入(流出)
2019-03-31,2548,NetIncomeBeforeTax,129388000.0,本期稅前淨利（淨損）
2019-03-31,2548,PropertyAndPlantAndEquipment,-385000.0,取得不動產、廠房及設備
2019-03-31,2548,CashBalancesEndOfPeriod,1024461000.0,期末現金及約當現金餘額
2019-03-31,2548,OtherNonCurrentLiabilitiesIncrease,-277827000.0,其他流動資產(增加)減少
2019-03-31,2548,Depreciation,6579000.0,折舊費用
2019-03-31,2548,TotalIncomeLossItems,13451000.0,收益費損項目合計
2019-03-31,2548,RepaymentOfLongTermDebt,-395665000.0,償還長期借款
2019-03-31,2548,AmortizationExpense,559000.0,攤銷費用
2019-03-31,2548,ProceedsFromLongTermDebt,302070000.0,舉借長期借款
2019-03-31,2548,InterestIncome,-23636000.0,利息收入
2019-03-31,2548,AccountsPayable,-427809000.0,應付帳款增加(減少)
2019-03-31,2548,CashReceivedThroughOperations,-132887000.0,營運產生之現金流入（流出）
2019-03-31,2548,CashFlowsProvidedFromFinancingActivities,-339275000.0,籌資活動之淨現金流入（流出）
2019-03-31,2548,InventoryIncrease,-557047000.0,存貨(增加)減少
2019-03-31,2548,InterestExpense,32163000.0,利息費用
2019-03-31,2548,PayTheInterest,-71785000.0,支付之利息
2019-03-31,2548,IncomeBeforeIncomeTaxFromContinuingOperations,129388000.0,繼續營業單位稅前淨利（淨損）
2019-06-30,2548,PayTheInterest,-147011000.0,支付之利息
2019-06-30,2548,CashBalancesBeginningOfPeriod,1515998000.0,期初現金及約當現金餘額
2019-06-30,2548,OtherNonCurrentLiabilitiesIncrease,-360462000.0,其他流動資產(增加)減少
2019-06-30,2548,CashBalancesIncrease,-158391000.0,本期現金及約當現金增加（減少）數
2019-06-30,2548,CashBalancesEndOfPeriod,1357607000.0,期末現金及約當現金餘額
2019-06-30,2548,IncomeBeforeIncomeTaxFromContinuingOperations,699846000.0,繼續營業單位稅前淨利（淨損）
2019-06-30,2548,ProceedsFromLongTermDebt,319418000.0,舉借長期借款
2019-06-30,2548,NetIncomeBeforeTax,699846000.0,本期稅前淨利（淨損）
2019-06-30,2548,Depreciation,13109000.0,折舊費用
2019-06-30,2548,AmortizationExpense,1117000.0,攤銷費用
2019-06-30,2548,AccountsPayable,95905000.0,應付帳款增加(減少)
2019-06-30,2548,RepaymentOfLongTermDebt,-581250000.0,償還長期借款
2019-06-30,2548,InterestExpense,62133000.0,利息費用
2019-06-30,2548,InterestIncome,-46090000.0,利息收入
2019-06-30,2548,TotalIncomeLossItems,25882000.0,收益費損項目合計
2019-06-30,2548,CashFlowsProvidedFromFinancingActivities,75254000.0,籌資活動之淨現金流入（流出）
2019-06-30,2548,DecreaseInShortTermLoans,-190280000.0,短期借款減少
2019-06-30,2548,RentalPrincipalRepayments,-4847000.0,租賃本金償還
2019-06-30,2548,CashReceivedThroughOperations,-45697000.0,營運產生之現金流入（流出）
2019-06-30,2548,InventoryIncrease,-2366228000.0,存貨(增加)減少
