date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-23,1465,14.9,14.6,0.3,息,16.05,13.15,14.6,14.6
2020-09-07,1465,15.6,14.1,1.5,息,15.5,12.7,14.1,14.1
2021-09-01,1465,12.95,12.65,0.3,息,13.9,11.4,12.65,12.65
2022-07-19,1465,12.55,12.25,0.3,息,13.45,11.05,12.25,12.25
2023-07-26,1465,14.5,13.65,0.85,息,15.0,12.3,13.65,13.65
