date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-09-24,2062,30.7,30.4,0.3,息,33.4,27.4,30.4,30.4
2020-09-18,2062,26.25,26.15,0.1,息,28.75,23.55,26.15,26.15
2021-08-04,2062,32.0,30.79,1.2,權,35.2,27.75,32.0,32.0
2021-09-28,2062,27.3,27.21,0.08,息,29.9,24.5,27.2,27.21
2022-11-17,2062,21.95,21.45,0.5,息,23.55,19.35,21.45,21.45
2023-07-25,2062,23.2,22.2,1.0,息,24.4,20.0,22.2,22.2
