date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-10-17,1603,22.0,21.5,0.5,息,23.65,19.35,21.5,21.5
2020-08-31,1603,28.9,28.4,0.5,息,31.2,25.6,28.4,28.4
2021-08-30,1603,27.25,26.75,0.5,息,29.4,24.1,26.75,26.75
2022-08-29,1603,26.7,26.2,0.5,息,28.8,23.6,26.2,26.2
2023-08-28,1603,36.2,35.7,0.5,息,39.25,32.15,35.7,35.7
