date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-09-19,6235,13.3,12.8,0.5,息,14.05,11.55,12.8,12.8
2021-04-22,6235,23.35,22.75,0.6,息,25.0,20.5,22.75,22.75
2022-04-21,6235,40.4,40.1,0.3,息,44.1,36.1,40.1,40.1
2022-07-06,6235,42.65,41.68,0.97,權,46.9,37.55,42.65,42.65
2022-09-08,6235,41.85,40.59,1.25,權,46.0,36.55,41.85,41.85
2023-03-24,6235,68.7,68.0,0.7,息,74.8,61.2,68.0,68.0
2024-03-28,6235,103.5,101.82,1.68,息,112.0,91.7,102.0,101.82
