date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-29,3037,41.15,40.34,0.8,息,44.35,36.35,40.35,40.34
2020-07-15,3037,52.2,51.1,1.09,息,56.2,46.0,51.1,51.1
2021-08-27,3037,139.5,138.1,1.39,息,151.5,124.5,138.0,138.1
2022-07-15,3037,153.5,150.1,3.4,息,165.0,135.5,150.0,150.1
2023-07-13,3037,171.0,163.0,7.99,息,179.0,147.0,163.0,163.0
