date,stock_id,type,value,origin_name
2019-03-31,5283,DecreaseInDepositDeposit,0.0,存出保證金減少
2019-03-31,5283,TotalIncomeLossItems,56384000.0,收益費損項目合計
2019-03-31,5283,PropertyAndPlantAndEquipment,-1530000.0,取得不動產、廠房及設備
2019-03-31,5283,NetIncomeBeforeTax,170029000.0,本期稅前淨利（淨損）
2019-03-31,5283,CashProvidedByInvestingActivities,-4338000.0,投資活動之淨現金流入(流出)
2019-03-31,5283,UnrealizedGain,4085000.0,未實現銷貨利益（損失）
2019-03-31,5283,CashFlowsFromOperatingActivities,-263669000.0,營業活動之淨現金流入（流出）
2019-03-31,5283,CashBalancesEndOfPeriod,492255000.0,期末現金及約當現金餘額
2019-03-31,5283,ReceivableIncrease,-208604000.0,應收帳款（增加）減少
2019-03-31,5283,CashBalancesBeginningOfPeriod,590296000.0,期初現金及約當現金餘額
2019-03-31,5283,CashBalancesIncrease,-98041000.0,本期現金及約當現金增加（減少）數
2019-03-31,5283,InventoryIncrease,31693000.0,存貨（增加）減少
2019-03-31,5283,CashFlowsProvidedFromFinancingActivities,169966000.0,籌資活動之淨現金流入（流出）
2019-03-31,5283,Depreciation,24819000.0,折舊費用
2019-03-31,5283,OtherNonCurrentLiabilitiesIncrease,23000.0,其他流動資產(增加)減少
2019-03-31,5283,RealizedGain,-1994000.0,已實現銷貨損失（利益）
2019-03-31,5283,RentalPrincipalRepayments,-15334000.0,租賃本金償還
2019-03-31,5283,AmortizationExpense,667000.0,攤銷費用
2019-03-31,5283,DecreaseInShortTermLoans,0.0,短期借款減少
2019-03-31,5283,InterestIncome,-34000.0,利息收入
2019-03-31,5283,AccountsPayable,-129905000.0,應付帳款增加(減少)
2019-03-31,5283,CashReceivedThroughOperations,-263212000.0,營運產生之現金流入（流出）
2019-03-31,5283,InterestExpense,2185000.0,利息費用
2019-03-31,5283,PayTheInterest,-1663000.0,支付之利息
2019-03-31,5283,IncomeBeforeIncomeTaxFromContinuingOperations,170029000.0,繼續營業單位稅前淨利（淨損）
2019-06-30,5283,DecreaseInDepositDeposit,0.0,存出保證金減少
2019-06-30,5283,OtherNonCurrentLiabilitiesIncrease,39000.0,其他流動資產(增加)減少
2019-06-30,5283,PropertyAndPlantAndEquipment,-2523000.0,取得不動產、廠房及設備
2019-06-30,5283,CashBalancesEndOfPeriod,1134702000.0,期末現金及約當現金餘額
2019-06-30,5283,CashBalancesIncrease,544406000.0,本期現金及約當現金增加（減少）數
2019-06-30,5283,CashProvidedByInvestingActivities,-11339000.0,投資活動之淨現金流入（流出）
2019-06-30,5283,CashBalancesBeginningOfPeriod,590296000.0,期初現金及約當現金餘額
2019-06-30,5283,IncomeBeforeIncomeTaxFromContinuingOperations,514440000.0,繼續營業單位稅前淨利（淨損）
2019-06-30,5283,DecreaseInShortTermLoans,-200000000.0,短期借款減少
2019-06-30,5283,NetIncomeBeforeTax,514440000.0,本期稅前淨利（淨損）
2019-06-30,5283,Depreciation,46214000.0,折舊費用
2019-06-30,5283,AmortizationExpense,1876000.0,攤銷費用
2019-06-30,5283,AccountsPayable,350626000.0,應付帳款增加(減少)
2019-06-30,5283,InterestExpense,4110000.0,利息費用
2019-06-30,5283,RepaymentOfLongTermDebt,-50000000.0,償還長期借款
2019-06-30,5283,UnrealizedGain,2921000.0,未實現銷貨利益（損失）
2019-06-30,5283,TotalIncomeLossItems,69842000.0,收益費損項目合計
2019-06-30,5283,ReceivableIncrease,-527040000.0,應收帳款（增加）減少
2019-06-30,5283,InventoryIncrease,-239724000.0,存貨（增加）減少
2019-06-30,5283,CashReceivedThroughOperations,60914000.0,營運產生之現金流入（流出）
2019-06-30,5283,InterestIncome,-462000.0,利息收入
