date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-21,2701,13.35,12.95,0.4,息,14.2,11.7,12.95,12.95
2020-09-01,2701,12.2,11.8,0.4,息,12.95,10.65,11.8,11.8
2021-09-22,2701,11.9,11.65,0.25,息,12.8,10.5,11.65,11.65
2022-09-14,2701,12.3,12.13,0.17,息,13.3,10.95,12.15,12.13
2023-09-12,2701,12.65,12.4,0.25,息,13.6,11.2,12.4,12.4
