date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-23,1709,13.15,12.65,0.5,息,13.9,11.4,12.65,12.65
2020-08-25,1709,14.45,13.95,0.5,息,15.3,12.6,13.95,13.95
2021-08-25,1709,20.6,19.4,1.2,息,21.3,17.5,19.4,19.4
2022-08-24,1709,26.1,24.4,1.7,息,26.8,22.0,24.4,24.4
2023-08-24,1709,23.9,22.1,1.8,息,24.3,19.9,22.1,22.1
