date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-10-04,5521,7.1,6.96,0.13,權,7.81,6.27,7.1,7.1
2021-09-07,5521,10.0,8.97,1.03,權息,9.86,8.08,8.97,8.97
