date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-09,3045,122.0,116.45,5.55,息,128.0,105.0,116.5,116.45
2020-07-17,3045,114.0,109.25,4.75,息,120.0,98.4,109.5,109.25
2021-08-23,3045,101.5,97.2,4.3,息,106.5,87.5,97.2,97.2
2022-07-08,3045,108.0,103.7,4.3,息,114.0,93.4,103.5,103.7
2023-06-30,3045,100.5,96.2,4.3,息,105.5,86.6,96.2,96.2
