date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-17,3015,20.35,19.1,1.25,息,21.0,17.2,19.1,19.1
2020-07-16,3015,24.3,22.75,1.54,息,25.0,20.5,22.75,22.75
2021-06-29,3015,48.2,45.2,3.0,息,49.7,40.7,45.2,45.2
2022-06-27,3015,40.05,36.75,3.3,息,40.4,33.1,36.75,36.75
2023-06-26,3015,52.5,48.7,3.8,息,53.5,43.85,48.7,48.7
