date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-08,2607,14.1,13.75,0.35,息,15.1,12.4,13.75,13.75
2020-08-04,2607,13.35,13.05,0.3,息,14.35,11.75,13.05,13.05
2021-08-11,2607,32.75,32.45,0.3,息,35.65,29.25,32.45,32.45
2022-07-21,2607,29.55,29.15,0.4,息,32.05,26.25,29.15,29.15
2023-07-13,2607,28.2,26.95,1.25,息,29.6,24.3,26.95,26.95
