date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-06-26,2024,10.6,10.0,0.6,息,11.0,9.0,10.0,10.0
2020-07-02,2024,14.45,14.1,0.35,息,15.5,12.7,14.1,14.1
2021-09-09,2024,22.75,22.5,0.25,息,24.75,20.25,22.5,22.5
2022-08-18,2024,22.2,21.0,1.2,息,23.1,18.9,21.0,21.0
2023-07-12,2024,17.6,17.25,0.35,息,18.95,15.55,17.25,17.25
