date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-28,1527,55.3,51.3,4.0,息,56.4,46.2,51.3,51.3
2020-08-28,1527,39.7,38.5,1.2,息,42.35,34.65,38.5,38.5
2021-09-14,1527,46.7,44.35,2.35,息,48.75,39.95,44.35,44.35
2022-08-24,1527,43.85,41.45,2.4,息,45.55,37.35,41.45,41.45
2023-08-24,1527,40.85,38.45,2.4,息,42.25,34.65,38.45,38.45
