date,stock_id,type,value,origin_name
2022-06-30,6757,CashAndCashEquivalents,2504512000.0,現金及約當現金
2022-06-30,6757,CashAndCashEquivalents_per,18.8,現金及約當現金
2022-06-30,6757,FinancialAssetsAtAmortizedCost,551000.0,按攤銷後成本衡量之金融資產－流動
2022-06-30,6757,FinancialAssetsAtAmortizedCost_per,0.0,按攤銷後成本衡量之金融資產－流動
2022-06-30,6757,HedgingAinancialAssets,12493000.0,避險之金融資產－流動
2022-06-30,6757,HedgingAinancialAssets_per,0.09,避險之金融資產－流動
2022-06-30,6757,OtherReceivable,31912000.0,其他應收款淨額
2022-06-30,6757,OtherReceivable_per,0.24,其他應收款淨額
2022-06-30,6757,AccountsReceivableNet,10497000.0,應收帳款淨額
2022-06-30,6757,AccountsReceivableNet_per,0.08,應收帳款淨額
2022-06-30,6757,AccountsReceivableDuefromRelatedPartiesNet,61026000.0,應收帳款－關係人淨額
2022-06-30,6757,AccountsReceivableDuefromRelatedPartiesNet_per,0.46,應收帳款－關係人淨額
2022-06-30,6757,Inventories,49000.0,存貨
2022-06-30,6757,Inventories_per,0.0,存貨
2022-06-30,6757,OtherCurrentAssets,142071000.0,其他流動資產
2022-06-30,6757,OtherCurrentAssets_per,1.07,其他流動資產
2022-06-30,6757,CurrentAssets,2764105000.0,流動資產合計
2022-06-30,6757,CurrentAssets_per,20.75,流動資產合計
2022-06-30,6757,PropertyPlantAndEquipment,1247347000.0,不動產、廠房及設備
2022-06-30,6757,PropertyPlantAndEquipment_per,9.36,不動產、廠房及設備
2022-06-30,6757,RightOfUseAsset,6496957000.0,使用權資產
2022-06-30,6757,RightOfUseAsset_per,48.77,使用權資產
2022-06-30,6757,IntangibleAssets,181597000.0,無形資產
2022-06-30,6757,IntangibleAssets_per,1.36,無形資產
2022-06-30,6757,DeferredTaxAssets,1308575000.0,遞延所得稅資產
2022-06-30,6757,DeferredTaxAssets_per,9.82,遞延所得稅資產
2022-06-30,6757,OtherNoncurrentAssets,1322281000.0,其他非流動資產
2022-06-30,6757,OtherNoncurrentAssets_per,9.93,其他非流動資產
2022-06-30,6757,NoncurrentAssets,10556757000.0,非流動資產合計
2022-06-30,6757,NoncurrentAssets_per,79.25,非流動資產合計
2022-06-30,6757,TotalAssets,13320862000.0,資產總額
2022-06-30,6757,TotalAssets_per,100.0,資產總額
2022-06-30,6757,ShorttermBorrowings,700000000.0,短期借款
2022-06-30,6757,ShorttermBorrowings_per,5.25,短期借款
2022-06-30,6757,CurrentDerivativeFinancialLiabilitiesForHedging,0.0,避險之金融負債－流動
2022-06-30,6757,CurrentDerivativeFinancialLiabilitiesForHedging_per,0.0,避險之金融負債－流動
2022-06-30,6757,AccountsPayable,193852000.0,應付帳款
2022-06-30,6757,AccountsPayable_per,1.46,應付帳款
2022-06-30,6757,AccountsPayableToRelatedParties,20342000.0,應付帳款－關係人
2022-06-30,6757,AccountsPayableToRelatedParties_per,0.15,應付帳款－關係人
2022-06-30,6757,OtherPayables,58794000.0,其他應付款
2022-06-30,6757,OtherPayables_per,0.44,其他應付款
2022-06-30,6757,CurrentTaxLiabilities,58121000.0,本期所得稅負債
2022-06-30,6757,CurrentTaxLiabilities_per,0.44,本期所得稅負債
2022-06-30,6757,CurrentProvisions,99664000.0,負債準備－流動
2022-06-30,6757,CurrentProvisions_per,0.75,負債準備－流動
