date,stock_id,type,value,origin_name
2019-03-31,1220,AccountsPayable,57774000.0,應付帳款
2019-03-31,1220,AccountsPayable_per,1.91,應付帳款
2019-03-31,1220,AccountsPayableToRelatedParties,696000.0,應付帳款－關係人
2019-03-31,1220,AccountsPayableToRelatedParties_per,0.02,應付帳款－關係人
2019-03-31,1220,AccountsReceivableDuefromRelatedPartiesNet,17198000.0,應收帳款－關係人淨額
2019-03-31,1220,AccountsReceivableDuefromRelatedPartiesNet_per,0.57,應收帳款－關係人淨額
2019-03-31,1220,AccountsReceivableNet,333840000.0,應收帳款淨額
2019-03-31,1220,AccountsReceivableNet_per,11.02,應收帳款淨額
2019-03-31,1220,CapitalStock_per,58.45,股本合計
2019-03-31,1220,CapitalSurplus,3526000.0,資本公積合計
2019-03-31,1220,CapitalSurplus_per,0.12,資本公積合計
2019-03-31,1220,CashAndCashEquivalents,460512000.0,現金及約當現金
2019-03-31,1220,CashAndCashEquivalents_per,15.2,現金及約當現金
2019-03-31,1220,CurrentAssets_per,63.5,流動資產合計
2019-03-31,1220,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,250544000.0,透過損益按公允價值衡量之金融資產－流動
2019-03-31,1220,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,8.27,透過損益按公允價值衡量之金融資產－流動
2019-03-31,1220,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss,0.0,透過損益按公允價值衡量之金融負債－流動
2019-03-31,1220,CurrentFinancialLiabilitiesAtFairValueThroughProfitOrLoss_per,0.0,透過損益按公允價值衡量之金融負債－流動
2019-03-31,1220,CurrentIncomeTaxAssets,127000.0,本期所得稅資產
2019-03-31,1220,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產
2019-03-31,1220,CurrentLiabilities,391932000.0,流動負債合計
2019-03-31,1220,CurrentLiabilities_per,12.94,流動負債合計
2019-03-31,1220,CurrentProvisions,3336000.0,負債準備－流動
2019-03-31,1220,CurrentProvisions_per,0.11,負債準備－流動
2019-03-31,1220,DeferredTaxAssets,21582000.0,遞延所得稅資產
2019-03-31,1220,DeferredTaxAssets_per,0.71,遞延所得稅資產
2019-03-31,1220,Equity_per,80.46,權益總額
2019-03-31,1220,EquityAttributableToOwnersOfParent_per,74.25,歸屬於母公司業主之權益合計
2019-03-31,1220,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2019-03-31,1220,Inventories,500440000.0,存貨
2019-03-31,1220,Inventories_per,16.52,存貨
2019-03-31,1220,LegalReserve,59024000.0,法定盈餘公積
2019-03-31,1220,LegalReserve_per,1.95,法定盈餘公積
2019-03-31,1220,Liabilities,591968000.0,負債總額
2019-03-31,1220,Liabilities_per,20.0,負債總額
2019-03-31,1220,LongtermBorrowings,24022000.0,長期借款
2019-03-31,1220,LongtermBorrowings_per,0.79,長期借款
2019-03-31,1220,NoncontrollingInterests,188241000.0,非控制權益
2019-03-31,1220,NoncontrollingInterests_per,6.21,非控制權益
2019-03-31,1220,NoncurrentAssets_per,36.5,非流動資產合計
2019-03-31,1220,NoncurrentLiabilities,200036000.0,非流動負債合計
2019-03-31,1220,NoncurrentLiabilities_per,6.6,非流動負債合計
2019-03-31,1220,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2019-03-31,1220,OrdinaryShare_per,58.45,普通股股本
2019-03-31,1220,OtherCurrentAssets,787000.0,其他流動資產
2019-03-31,1220,OtherCurrentAssets_per,0.03,其他流動資產
2019-03-31,1220,OtherCurrentLiabilities,13813000.0,其他流動負債
2019-03-31,1220,OtherCurrentLiabilities_per,0.46,其他流動負債
2019-03-31,1220,OtherEquityInterest,0.0,其他權益合計
2019-03-31,1220,OtherEquityInterest_per,0.0,其他權益合計
2019-03-31,1220,OtherNoncurrentAssets,24207000.0,其他非流動資產
2019-03-31,1220,OtherNoncurrentAssets_per,0.8,其他非流動資產
2019-03-31,1220,OtherNoncurrentLiabilities,17592000.0,其他非流動負債
2019-03-31,1220,OtherNoncurrentLiabilities_per,0.58,其他非流動負債
2019-03-31,1220,OtherPayables,55753000.0,其他應付款
2019-03-31,1220,OtherPayables_per,1.84,其他應付款
2019-03-31,1220,OtherReceivable,63186000.0,其他應收款淨額
2019-03-31,1220,OtherReceivable_per,2.09,其他應收款淨額
2019-03-31,1220,PropertyPlantAndEquipment,905350000.0,不動產、廠房及設備
2019-03-31,1220,PropertyPlantAndEquipment_per,29.88,不動產、廠房及設備
2019-03-31,1220,RetainedEarnings,475011000.0,保留盈餘合計
2019-03-31,1220,RetainedEarnings_per,15.68,保留盈餘合計
2019-03-31,1220,ShorttermBorrowings,181938000.0,短期借款
2019-03-31,1220,ShorttermBorrowings_per,6.01,短期借款
2019-03-31,1220,TotalAssets_per,100.0,資產總額
2019-03-31,1220,TotalLiabilitiesEquity_per,100.0,負債及權益總計
2019-03-31,1220,UnappropriatedRetainedEarningsAaccumulatedDeficit,152579000.0,未分配盈餘
2019-03-31,1220,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,5.0,未分配盈餘
2019-03-31,1220,FinancialAssetsAtAmortizedCost,61770000.0,按攤銷後成本衡量之金融資產－流動
2019-03-31,1220,FinancialAssetsAtAmortizedCost_per,2.04,按攤銷後成本衡量之金融資產－流動
2019-03-31,1220,BillsReceivableNet,207019000.0,應收票據淨額
2019-03-31,1220,BillsReceivableNet_per,6.83,應收票據淨額
2019-03-31,1220,Prepayments,20911000.0,預付款項
2019-03-31,1220,Prepayments_per,0.69,預付款項
2019-03-31,1220,CurrentAssets,1923856000.0,流動資產合計
2019-03-31,1220,NoncurrentAssets,1105669000.0,非流動資產合計
2019-03-31,1220,TotalAssets,3029525000.0,資產總額
2019-03-31,1220,OrdinaryShare,1770779000.0,普通股股本
2019-03-31,1220,CapitalStock,1770779000.0,股本合計
2019-03-31,1220,EquityAttributableToOwnersOfParent,2249316000.0,歸屬於母公司業主之權益合計
2019-03-31,1220,Equity,2437557000.0,權益總額
2019-03-31,1220,TotalLiabilitiesEquity,3029525000.0,負債及權益總計
2019-06-30,1220,AccountsPayable,79424000.0,應付帳款
