date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-05,2493,31.05,28.55,2.5,息,31.4,25.7,28.55,28.55
2020-07-09,2493,36.95,34.45,2.5,息,37.85,31.05,34.45,34.45
2021-07-08,2493,39.65,37.15,2.5,息,40.85,33.45,37.15,37.15
2022-07-12,2493,43.5,40.75,2.75,息,44.8,36.7,40.75,40.75
2023-07-11,2493,64.5,60.5,4.0,息,66.5,54.5,60.5,60.5
