date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-06-24,6024,47.8,44.4,3.4,息,48.8,40.0,44.4,44.4
2020-03-04,6024,44.75,43.07,1.67,權,49.2,38.8,44.75,44.75
2020-07-09,6024,40.1,38.2,1.9,息,42.0,34.4,38.2,38.2
2021-06-07,6024,44.0,41.13,2.87,息,45.2,37.05,41.15,41.13
2022-07-11,6024,35.9,34.3,1.6,息,37.7,30.9,34.3,34.3
2023-06-20,6024,44.9,41.88,3.02,息,46.05,37.7,41.9,41.88
