date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-08,4764,81.8,69.81,11.98,權息,76.7,62.9,69.8,69.81
2020-10-06,4764,61.0,59.77,1.22,息,65.7,53.8,59.8,59.77
2021-09-01,4764,61.0,56.72,4.27,權息,62.3,51.1,56.7,56.72
2022-07-20,4764,56.0,52.45,3.55,權息,57.6,47.25,52.5,52.45
2023-07-21,4764,47.0,46.5,0.5,息,51.1,41.85,46.5,46.5
