date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-16,5284,60.7,58.1,2.6,息,63.9,52.3,58.1,58.1
2019-11-27,5284,52.0,51.51,0.48,權,57.2,46.4,52.0,52.0
2020-07-29,5284,39.2,37.3,1.9,息,41.0,33.6,37.3,37.3
2021-08-09,5284,44.75,42.65,2.1,息,46.9,38.4,42.65,42.65
2022-07-22,5284,46.4,44.1,2.3,息,48.5,39.7,44.1,44.1
2023-07-10,5284,136.0,133.2,2.8,息,146.5,120.0,133.0,133.2
