date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2021-09-01,6209,30.95,30.51,0.44,權,34.0,27.5,30.95,30.95
2022-08-03,6209,29.75,29.25,0.5,息,32.15,26.35,29.25,29.25
2023-08-09,6209,28.7,28.0,0.7,息,30.8,25.2,28.0,28.0
