date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-06-24,2107,17.95,17.27,0.68,息,18.95,15.55,17.25,17.27
2020-07-03,2107,18.45,17.63,0.82,息,19.35,15.9,17.65,17.63
2021-08-24,2107,23.95,22.45,1.5,息,24.65,20.25,22.45,22.45
2022-07-01,2107,21.1,19.9,1.2,息,21.85,17.95,19.9,19.9
2023-07-05,2107,22.3,21.1,1.2,息,23.2,19.0,21.1,21.1
