date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-07,3062,14.85,14.45,0.4,息,15.85,13.05,14.45,14.45
2020-08-05,3062,15.15,15.0,0.15,息,16.5,13.5,15.0,15.0
2021-08-05,3062,19.6,19.45,0.15,息,21.35,17.55,19.45,19.45
2022-08-02,3062,30.6,30.55,0.05,息,33.6,27.5,30.55,30.55
