date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2021-09-22,2109,17.2,16.7,0.5,息,18.35,15.05,16.7,16.7
2022-04-14,2109,16.0,15.5,0.5,息,17.05,13.95,15.5,15.5
2022-09-15,2109,15.25,14.75,0.5,息,16.2,13.3,14.75,14.75
2023-04-14,2109,14.6,14.2,0.4,息,15.6,12.8,14.2,14.2
2023-09-14,2109,14.6,14.2,0.4,息,15.6,12.8,14.2,14.2
