date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-04-18,4142,21.95,20.65,1.29,權,24.1,18.6,21.95,21.95
2021-09-14,4142,54.8,54.3,0.5,息,59.7,48.9,54.3,54.3
