date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-16,5469,32.65,31.03,1.62,權息,34.1,27.95,31.05,31.03
2020-04-23,5469,39.35,39.11,0.23,權,43.25,35.2,39.35,39.35
2020-07-23,5469,45.4,43.72,1.67,息,48.05,39.35,43.7,43.72
2021-08-12,5469,46.75,44.55,2.2,息,49.0,40.1,44.55,44.55
2022-08-09,5469,31.8,29.6,2.2,息,32.55,26.65,29.6,29.6
2023-07-19,5469,50.2,47.8,2.4,息,52.5,43.05,47.8,47.8
