date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-02,3010,55.1,51.9,3.2,息,57.0,46.75,51.9,51.9
2020-07-02,3010,56.9,53.6,3.3,息,58.9,48.25,53.6,53.6
2021-09-02,3010,89.3,83.23,6.06,權息,91.5,75.0,83.2,83.23
2022-06-27,3010,94.5,87.7,6.8,息,96.4,79.0,87.7,87.7
2023-06-29,3010,87.5,81.4,6.1,息,89.5,73.3,81.4,81.4
