date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-26,2377,88.8,83.8,5.0,息,92.1,75.5,83.8,83.8
2020-08-24,2377,149.0,144.8,4.2,息,159.0,130.5,145.0,144.8
2021-08-23,2377,122.5,116.4,6.1,息,128.0,105.0,116.5,116.4
2022-08-17,2377,127.5,117.0,10.5,息,128.5,105.5,117.0,117.0
2023-08-28,2377,171.5,164.9,6.6,息,181.0,148.5,165.0,164.9
