date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-22,9918,34.55,33.4,1.15,息,36.7,30.1,33.4,33.4
2020-07-22,9918,36.8,35.45,1.35,息,38.95,31.95,35.45,35.45
2021-10-01,9918,46.95,45.35,1.6,息,49.85,40.85,45.35,45.35
2022-07-21,9918,44.55,42.85,1.7,息,47.1,38.6,42.85,42.85
2023-07-17,9918,42.7,41.7,1.0,息,45.85,37.55,41.7,41.7
