date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-11,6115,43.9,40.9,3.0,息,44.95,36.85,40.9,40.9
2020-07-08,6115,45.2,42.2,3.0,息,46.4,38.0,42.2,42.2
2021-08-03,6115,45.15,42.35,2.8,息,46.55,38.15,42.35,42.35
2022-07-07,6115,42.45,39.65,2.8,息,43.6,35.7,39.65,39.65
2023-07-07,6115,47.0,43.8,3.2,息,48.15,39.45,43.8,43.8
