date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-02,2034,27.05,25.25,1.8,息,27.75,22.75,25.25,25.25
2020-07-15,2034,25.5,24.0,1.5,息,26.4,21.6,24.0,24.0
2020-12-10,2034,25.9,25.49,0.4,權,28.45,22.95,25.9,25.9
2021-10-05,2034,34.2,32.72,1.48,息,35.95,29.45,32.7,32.72
2022-07-19,2034,27.4,25.9,1.5,息,28.45,23.35,25.9,25.9
2023-07-20,2034,29.05,27.55,1.5,息,30.3,24.8,27.55,27.55
