date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2020-08-05,4576,80.5,79.98,0.52,權息,87.9,72.0,80.0,79.98
2021-08-20,4576,99.0,98.7,0.3,息,108.5,88.9,98.7,98.7
2021-09-27,4576,101.5,100.49,1.0,權,110.5,90.5,100.5,100.49
2022-07-20,4576,90.0,89.0,1.0,息,97.9,80.1,89.0,89.0
2023-07-19,4576,70.9,69.9,1.0,息,76.8,63.0,69.9,69.9
