date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-18,9919,10.75,10.55,0.2,息,11.6,9.5,10.55,10.55
2020-07-20,9919,37.5,37.3,0.2,息,41.0,33.6,37.3,37.3
2021-08-02,9919,33.85,30.85,3.0,息,33.9,27.8,30.85,30.85
2022-07-19,9919,17.15,16.85,0.3,息,18.5,15.2,16.85,16.85
2023-07-19,9919,18.75,18.6,0.15,息,20.45,16.75,18.6,18.6
