date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-31,3533,234.0,225.3,8.7,息,247.5,203.0,225.5,225.3
2020-07-30,3533,466.0,455.5,10.5,息,501.0,410.0,455.5,455.5
2021-08-26,3533,541.0,525.44,15.56,權息,580.0,473.0,528.0,527.7
2022-08-03,3533,651.0,635.07,15.92,息,698.0,572.0,635.0,635.07
2023-03-10,3533,817.0,812.06,4.94,權,898.0,731.0,817.0,817.0
2023-08-03,3533,736.0,710.81,25.18,息,781.0,640.0,711.0,710.81
