date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-29,2382,61.5,57.95,3.55,息,63.7,52.2,58.0,57.95
2020-08-03,2382,81.8,78.1,3.7,息,85.9,70.3,78.1,78.1
2021-07-26,2382,89.4,84.2,5.2,息,92.6,75.8,84.2,84.2
2022-08-01,2382,84.6,78.0,6.6,息,85.8,70.2,78.0,78.0
2023-04-14,2382,89.3,83.3,6.0,息,91.6,75.0,83.3,83.3
