date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-15,6257,31.25,29.19,2.06,息,32.1,26.3,29.2,29.19
2019-10-24,6257,36.5,36.09,0.41,權,40.15,32.5,36.5,36.5
2020-07-27,6257,46.4,44.2,2.2,息,48.6,39.8,44.2,44.2
2021-08-16,6257,65.5,62.63,2.87,息,68.8,56.4,62.6,62.63
2022-07-14,6257,50.6,46.47,4.13,息,51.1,41.85,46.45,46.47
2023-07-27,6257,57.0,52.8,4.2,息,58.0,47.55,52.8,52.8
