date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-09,1615,17.95,16.6,1.35,息,18.25,14.95,16.6,16.6
2020-07-20,1615,24.15,21.04,3.1,權息,23.1,18.95,21.05,21.04
2021-06-24,1615,41.0,39.8,1.2,息,43.75,35.85,39.8,39.8
2021-08-11,1615,37.95,33.88,4.07,權,37.25,30.5,33.9,33.88
2022-07-19,1615,32.85,30.85,2.0,息,33.9,27.8,30.85,30.85
2022-09-14,1615,31.2,28.88,2.31,權,31.75,26.0,28.9,28.88
2023-07-19,1615,39.9,38.4,1.5,息,42.2,34.6,38.4,38.4
2023-08-25,1615,40.0,36.36,3.64,權,39.95,32.75,36.35,36.36
