date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-08,2547,13.45,12.4,1.05,權息,13.6,11.2,12.4,12.4
2020-07-13,2547,10.65,10.04,0.61,息,11.0,9.04,10.05,10.04
2021-08-25,2547,10.95,10.33,0.62,息,11.35,9.3,10.35,10.33
2022-08-09,2547,9.24,9.04,0.2,息,9.94,8.14,9.04,9.04
2024-01-30,2547,9.65,9.57,0.07,權,10.6,8.62,9.65,9.65
