date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-09,2634,34.4,33.06,1.34,息,36.35,29.8,33.05,33.06
2020-07-09,2634,29.75,28.56,1.19,息,31.4,25.75,28.55,28.56
2021-09-03,2634,28.9,28.7,0.2,息,31.55,25.85,28.7,28.7
2022-07-12,2634,34.35,34.0,0.35,息,37.4,30.6,34.0,34.0
2023-07-11,2634,58.3,57.22,1.08,息,62.9,51.5,57.2,57.22
