date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-09,5215,43.8,41.3,2.5,息,45.4,37.2,41.3,41.3
2020-02-19,5215,61.8,60.8,0.99,權,67.9,54.8,61.8,61.8
2020-04-23,5215,67.8,66.3,1.5,權,74.5,59.7,67.8,67.8
2020-07-13,5215,145.0,142.0,3.0,息,156.0,128.0,142.0,142.0
2021-02-01,5215,135.0,132.66,2.33,權,148.5,119.5,135.0,135.0
2021-06-29,5215,127.0,119.0,8.0,息,130.5,107.5,119.0,119.0
2022-07-15,5215,49.4,44.4,5.0,息,48.8,40.0,44.4,44.4
2023-07-10,5215,46.3,44.3,2.0,息,48.7,39.9,44.3,44.3
