date,stock_id,type,value,origin_name
2019-03-31,2227,AccountsPayable,85978000.0,應付帳款
2019-03-31,2227,AccountsPayable_per,0.3,應付帳款
2019-03-31,2227,AccountsPayableToRelatedParties,745830000.0,應付帳款－關係人
2019-03-31,2227,AccountsPayableToRelatedParties_per,2.62,應付帳款－關係人
2019-03-31,2227,AccountsReceivableDuefromRelatedPartiesNet,791964000.0,應收帳款－關係人淨額
2019-03-31,2227,AccountsReceivableDuefromRelatedPartiesNet_per,2.79,應收帳款－關係人淨額
2019-03-31,2227,AccountsReceivableNet,38996000.0,應收帳款淨額
2019-03-31,2227,AccountsReceivableNet_per,0.14,應收帳款淨額
2019-03-31,2227,CapitalStock,3000000000.0,股本合計
2019-03-31,2227,CapitalStock_per,10.56,股本合計
2019-03-31,2227,CapitalSurplus_per,21.57,資本公積合計
2019-03-31,2227,CashAndCashEquivalents_per,16.1,現金及約當現金
2019-03-31,2227,CurrentAssets_per,29.23,流動資產合計
2019-03-31,2227,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,9.65,透過損益按公允價值衡量之金融資產－流動
2019-03-31,2227,CurrentIncomeTaxAssets,0.0,本期所得稅資產
2019-03-31,2227,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產
2019-03-31,2227,CurrentLiabilities_per,9.99,流動負債合計
2019-03-31,2227,CurrentProvisions,186166000.0,負債準備－流動
2019-03-31,2227,CurrentProvisions_per,0.66,負債準備－流動
2019-03-31,2227,DeferredTaxAssets,109079000.0,遞延所得稅資產
2019-03-31,2227,DeferredTaxAssets_per,0.38,遞延所得稅資產
2019-03-31,2227,Equity_per,78.6,權益總額
2019-03-31,2227,EquityAttributableToOwnersOfParent_per,78.6,歸屬於母公司業主之權益合計
2019-03-31,2227,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2019-03-31,2227,IntangibleAssets,24967000.0,無形資產
2019-03-31,2227,IntangibleAssets_per,0.09,無形資產
2019-03-31,2227,Inventories,0.0,存貨
2019-03-31,2227,Inventories_per,0.0,存貨
2019-03-31,2227,LegalReserve_per,17.19,法定盈餘公積
2019-03-31,2227,Liabilities,6082800000.0,負債總額
2019-03-31,2227,Liabilities_per,21.0,負債總額
2019-03-31,2227,NoncurrentAssets_per,70.77,非流動資產合計
2019-03-31,2227,NoncurrentLiabilities_per,11.42,非流動負債合計
2019-03-31,2227,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2019-03-31,2227,OrdinaryShare,3000000000.0,普通股股本
2019-03-31,2227,OrdinaryShare_per,10.56,普通股股本
2019-03-31,2227,OtherCurrentLiabilities,4552000.0,其他流動負債
2019-03-31,2227,OtherCurrentLiabilities_per,0.02,其他流動負債
2019-03-31,2227,OtherEquityInterest,373775000.0,其他權益合計
2019-03-31,2227,OtherEquityInterest_per,1.32,其他權益合計
2019-03-31,2227,OtherNoncurrentAssets,167686000.0,其他非流動資產
2019-03-31,2227,OtherNoncurrentAssets_per,0.59,其他非流動資產
2019-03-31,2227,OtherNoncurrentLiabilities,280726000.0,其他非流動負債
2019-03-31,2227,OtherNoncurrentLiabilities_per,0.99,其他非流動負債
2019-03-31,2227,OtherPayables,969061000.0,其他應付款
2019-03-31,2227,OtherPayables_per,3.41,其他應付款
2019-03-31,2227,OtherReceivable,19280000.0,其他應收款淨額
2019-03-31,2227,OtherReceivable_per,0.07,其他應收款淨額
2019-03-31,2227,PropertyPlantAndEquipment_per,5.9,不動產、廠房及設備
2019-03-31,2227,RetainedEarnings_per,47.79,保留盈餘合計
2019-03-31,2227,TotalAssets_per,100.0,資產總額
2019-03-31,2227,TotalLiabilitiesEquity_per,100.0,負債及權益總計
2019-03-31,2227,UnappropriatedRetainedEarningsAaccumulatedDeficit,7532260000.0,未分配盈餘
2019-03-31,2227,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,26.0,未分配盈餘
2019-03-31,2227,CashAndCashEquivalents,4575104000.0,現金及約當現金
