date,stock_id,type,value,origin_name
2019-03-31,2227,CashFlowsFromOperatingActivities,-2430890000.0,營業活動之淨現金流入(流出)
2019-03-31,2227,CashBalancesBeginningOfPeriod,7043180000.0,期初現金及約當現金餘額
2019-03-31,2227,InterestExpense,2013000.0,利息費用
2019-03-31,2227,CashBalancesIncrease,-2468076000.0,本期現金及約當現金增加（減少）數
2019-03-31,2227,NetIncomeBeforeTax,1892423000.0,本期稅前淨利（淨損）
2019-03-31,2227,PropertyAndPlantAndEquipment,-146411000.0,取得不動產、廠房及設備
2019-03-31,2227,CashBalancesEndOfPeriod,4575104000.0,期末現金及約當現金餘額
2019-03-31,2227,RentalPrincipalRepayments,-12989000.0,租賃本金償還
2019-03-31,2227,Depreciation,140674000.0,折舊費用
2019-03-31,2227,DecreaseInDepositDeposit,80000.0,存出保證金減少
2019-03-31,2227,InterestIncome,-30654000.0,利息收入
2019-03-31,2227,AmortizationExpense,2259000.0,攤銷費用
2019-03-31,2227,CashReceivedThroughOperations,-2426662000.0,營運產生之現金流入（流出）
2019-03-31,2227,AccountsPayable,-60816000.0,應付帳款增加(減少)
2019-03-31,2227,CashFlowsProvidedFromFinancingActivities,-12989000.0,籌資活動之淨現金流入（流出）
2019-03-31,2227,ReceivableIncrease,-7728000.0,應收帳款(增加)減少
2019-03-31,2227,AmountDueToRelatedParties,-416983000.0,應付帳款-關係人增加(減少)
2019-03-31,2227,TotalIncomeLossItems,-1330190000.0,收益費損項目合計
2019-03-31,2227,PayTheInterest,-2013000.0,支付之利息
2019-03-31,2227,IncomeBeforeIncomeTaxFromContinuingOperations,1892423000.0,繼續營業單位稅前淨利（淨損）
2019-03-31,2227,InventoryIncrease,0.0,存貨（增加）減少
2019-03-31,2227,CashProvidedByInvestingActivities,-118105000.0,投資活動之淨現金流入（流出）
2019-06-30,2227,CashFlowsFromOperatingActivities,-4015197000.0,營業活動之淨現金流入(流出)
2019-06-30,2227,CashBalancesBeginningOfPeriod,7043180000.0,期初現金及約當現金餘額
2019-06-30,2227,DecreaseInDepositDeposit,74000.0,存出保證金減少
2019-06-30,2227,CashBalancesIncrease,-4508398000.0,本期現金及約當現金增加（減少）數
2019-06-30,2227,CashProvidedByInvestingActivities,-572049000.0,投資活動之淨現金流入（流出）
2019-06-30,2227,NetIncomeBeforeTax,3867042000.0,本期稅前淨利（淨損）
2019-06-30,2227,PropertyAndPlantAndEquipment,-614729000.0,取得不動產、廠房及設備
2019-06-30,2227,CashBalancesEndOfPeriod,2534782000.0,期末現金及約當現金餘額
2019-06-30,2227,Depreciation,278127000.0,折舊費用
2019-06-30,2227,RentalPrincipalRepayments,-26235000.0,租賃本金償還
2019-06-30,2227,InterestIncome,-44627000.0,利息收入
2019-06-30,2227,AmortizationExpense,4870000.0,攤銷費用
2019-06-30,2227,CashReceivedThroughOperations,-3353831000.0,營運產生之現金流入（流出）
2019-06-30,2227,ReceivableIncrease,-4489000.0,應收帳款(增加)減少
2019-06-30,2227,CashFlowsProvidedFromFinancingActivities,-26235000.0,籌資活動之淨現金流入（流出）
2019-06-30,2227,AccountsPayable,-114157000.0,應付帳款增加(減少)
2019-06-30,2227,TotalIncomeLossItems,-3005527000.0,收益費損項目合計
2019-06-30,2227,InterestExpense,4056000.0,利息費用
2019-06-30,2227,AmountDueToRelatedParties,-241831000.0,應付帳款-關係人增加(減少)
2019-06-30,2227,PayTheInterest,-4056000.0,支付之利息
2019-06-30,2227,IncomeBeforeIncomeTaxFromContinuingOperations,3867042000.0,繼續營業單位稅前淨利（淨損）
2019-09-30,2227,CashFlowsFromOperatingActivities,-388519000.0,營業活動之淨現金流入(流出)
2019-09-30,2227,CashBalancesBeginningOfPeriod,7043180000.0,期初現金及約當現金餘額
2019-09-30,2227,DecreaseInDepositDeposit,103000.0,存出保證金減少
2019-09-30,2227,CashBalancesIncrease,255190000.0,本期現金及約當現金增加（減少）數
