date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-06,3008,3875.0,3807.0,68.0,息,4185.0,3430.0,3805.0,3807.0
2020-08-11,3008,4000.0,3921.0,79.0,息,4310.0,3530.0,3920.0,3921.0
2021-08-10,3008,2820.0,2728.5,91.5,息,3000.0,2460.0,2730.0,2728.5
2022-01-12,3008,2470.0,2438.84,31.16,息,2680.0,2195.0,2440.0,2438.84
2022-03-15,3008,2015.0,1976.0,39.0,息,2170.0,1780.0,1975.0,1976.0
2022-08-18,3008,2075.0,2035.5,39.5,息,2235.0,1835.0,2035.0,2035.5
2023-03-16,3008,2315.0,2269.0,46.0,息,2495.0,2045.0,2270.0,2269.0
2023-08-17,3008,2040.0,2013.5,26.5,息,2210.0,1815.0,2015.0,2013.5
2024-03-21,3008,2570.0,2529.0,41.0,息,2780.0,2280.0,2530.0,2529.0
