date,stock_id,type,value,origin_name
2019-03-31,2489,IncomeBeforeIncomeTax,7320000.0,稅前淨利(淨損)
2019-03-31,2489,NetIncome,6623000.0,本期淨利(淨損)
2019-03-31,2489,OperatingExpenses,411069000.0,營業費用
2019-03-31,2489,TAX,697000.0,所得稅費用（利益）
2019-03-31,2489,EPS,0.01,基本每股盈餘（元）
2019-03-31,2489,PreTaxIncome,7320000.0,稅前淨利（淨損）
2019-03-31,2489,IncomeFromContinuingOperations,6623000.0,繼續營業單位本期淨利（淨損）
2019-03-31,2489,IncomeAfterTaxes,6623000.0,本期淨利（淨損）
2019-03-31,2489,TotalConsolidatedProfitForThePeriod,98299000.0,本期綜合損益總額
2019-03-31,2489,Revenue,2870605000.0,營業收入
2019-03-31,2489,CostOfGoodsSold,2509447000.0,營業成本
2019-03-31,2489,GrossProfit,361158000.0,營業毛利（毛損）淨額
2019-03-31,2489,OperatingIncome,-49911000.0,營業利益（損失）
2019-03-31,2489,TotalNonoperatingIncomeAndExpense,57231000.0,營業外收入及支出
2019-03-31,2489,OtherComprehensiveIncome,91676000.0,其他綜合損益（淨額）
2019-03-31,2489,EquityAttributableToOwnersOfParent,4902000.0,淨利（淨損）歸屬於母公司業主
2019-03-31,2489,NoncontrollingInterests,1721000.0,淨利（淨損）歸屬於非控制權益
2019-06-30,2489,IncomeBeforeIncomeTax,182499000.0,稅前淨利(淨損)
2019-06-30,2489,NetIncome,138159000.0,本期淨利(淨損)
2019-06-30,2489,OperatingExpenses,609751000.0,營業費用
2019-06-30,2489,TAX,44340000.0,所得稅費用（利益）
2019-06-30,2489,EPS,0.16,基本每股盈餘（元）
2019-06-30,2489,PreTaxIncome,182499000.0,稅前淨利（淨損）
2019-06-30,2489,IncomeFromContinuingOperations,138159000.0,繼續營業單位本期淨利（淨損）
2019-06-30,2489,IncomeAfterTaxes,138159000.0,本期淨利（淨損）
2019-06-30,2489,TotalConsolidatedProfitForThePeriod,100817000.0,本期綜合損益總額
2019-06-30,2489,Revenue,4377781000.0,營業收入
2019-06-30,2489,CostOfGoodsSold,3685634000.0,營業成本
2019-06-30,2489,GrossProfit,692147000.0,營業毛利（毛損）淨額
2019-06-30,2489,OperatingIncome,82396000.0,營業利益（損失）
2019-06-30,2489,TotalNonoperatingIncomeAndExpense,100103000.0,營業外收入及支出
2019-06-30,2489,OtherComprehensiveIncome,-37342000.0,其他綜合損益（淨額）
2019-06-30,2489,EquityAttributableToOwnersOfParent,133649000.0,淨利（淨損）歸屬於母公司業主
2019-06-30,2489,NoncontrollingInterests,4510000.0,淨利（淨損）歸屬於非控制權益
2019-09-30,2489,IncomeBeforeIncomeTax,8381000.0,稅前淨利(淨損)
2019-09-30,2489,NetIncome,10980000.0,本期淨利(淨損)
2019-09-30,2489,OperatingExpenses,526167000.0,營業費用
2019-09-30,2489,TAX,-2599000.0,所得稅費用（利益）
2019-09-30,2489,EPS,0.01,基本每股盈餘（元）
2019-09-30,2489,PreTaxIncome,8381000.0,稅前淨利（淨損）
2019-09-30,2489,IncomeFromContinuingOperations,10980000.0,繼續營業單位本期淨利（淨損）
2019-09-30,2489,IncomeAfterTaxes,10980000.0,本期淨利（淨損）
2019-09-30,2489,TotalConsolidatedProfitForThePeriod,-110621000.0,本期綜合損益總額
2019-09-30,2489,Revenue,3771094000.0,營業收入
2019-09-30,2489,CostOfGoodsSold,3307486000.0,營業成本
2019-09-30,2489,GrossProfit,463608000.0,營業毛利（毛損）淨額
2019-09-30,2489,OperatingIncome,-62559000.0,營業利益（損失）
2019-09-30,2489,TotalNonoperatingIncomeAndExpense,70940000.0,營業外收入及支出
2019-09-30,2489,OtherComprehensiveIncome,-121601000.0,其他綜合損益（淨額）
2019-09-30,2489,EquityAttributableToOwnersOfParent,5757000.0,淨利（淨損）歸屬於母公司業主
2019-09-30,2489,NoncontrollingInterests,5223000.0,淨利（淨損）歸屬於非控制權益
2019-12-31,2489,IncomeBeforeIncomeTax,-134434000.0,稅前淨利(淨損)
2019-12-31,2489,NetIncome,-139025000.0,本期淨利(淨損)
2019-12-31,2489,OperatingExpenses,665982000.0,營業費用
