date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2022-06-10,4440,46.75,42.75,4.0,息,47.0,38.5,42.75,42.75
2023-06-07,4440,34.4,31.4,3.0,息,34.5,28.3,31.4,31.4
