date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-29,1503,46.55,45.05,1.5,息,49.55,40.55,45.05,45.05
2020-07-27,1503,48.5,46.9,1.6,息,51.5,42.25,46.9,46.9
2021-09-16,1503,51.8,50.2,1.6,息,55.2,45.2,50.2,50.2
2022-07-20,1503,63.7,61.9,1.8,息,68.0,55.8,61.9,61.9
2023-07-17,1503,162.5,160.5,2.0,息,176.5,144.5,160.5,160.5
