date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2021-10-26,2540,90.0,80.9,9.09,權息,88.9,72.9,80.9,80.9
2022-09-19,2540,150.0,88.78,61.21,權息,97.6,80.0,88.8,88.78
2023-02-16,2540,77.8,77.32,0.48,權,85.5,69.6,77.8,77.8
2023-09-13,2540,98.0,71.48,26.52,權息,78.6,64.4,71.5,71.48
2024-02-15,2540,90.2,89.58,0.61,權,99.2,80.7,90.2,90.2
