date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-25,2414,22.2,20.75,1.45,息,22.8,18.7,20.75,20.75
2020-07-23,2414,29.4,27.9,1.5,息,30.65,25.15,27.9,27.9
2021-09-13,2414,34.75,32.95,1.8,息,36.2,29.7,32.95,32.95
2022-07-25,2414,34.1,31.3,2.8,息,34.4,28.2,31.3,31.3
2023-07-25,2414,37.25,34.75,2.5,息,38.2,31.3,34.75,34.75
