date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-09-02,8429,13.9,13.53,0.36,權息,14.85,12.2,13.55,13.53
2020-08-27,8429,7.79,7.77,0.02,息,8.54,7.0,7.77,7.77
