date,stock_id,type,value,origin_name
2019-03-31,5215,AccountsPayable,91469000.0,應付帳款
2019-03-31,5215,AccountsPayable_per,3.68,應付帳款
2019-03-31,5215,AccountsPayableToRelatedParties,14590000.0,應付帳款－關係人
2019-03-31,5215,AccountsPayableToRelatedParties_per,0.59,應付帳款－關係人
2019-03-31,5215,AccountsReceivableDuefromRelatedPartiesNet,11407000.0,應收帳款－關係人淨額
2019-03-31,5215,AccountsReceivableDuefromRelatedPartiesNet_per,0.46,應收帳款－關係人淨額
2019-03-31,5215,AccountsReceivableNet,692512000.0,應收帳款淨額
2019-03-31,5215,AccountsReceivableNet_per,27.88,應收帳款淨額
2019-03-31,5215,CapitalStock,543375000.0,股本合計
2019-03-31,5215,CapitalStock_per,21.87,股本合計
2019-03-31,5215,CapitalSurplus,808412000.0,資本公積合計
2019-03-31,5215,CapitalSurplus_per,32.54,資本公積合計
2019-03-31,5215,CashAndCashEquivalents,165526000.0,現金及約當現金
2019-03-31,5215,CashAndCashEquivalents_per,6.66,現金及約當現金
2019-03-31,5215,CurrentAssets_per,73.25,流動資產合計
2019-03-31,5215,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,30329000.0,透過損益按公允價值衡量之金融資產－流動
2019-03-31,5215,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,1.22,透過損益按公允價值衡量之金融資產－流動
2019-03-31,5215,CurrentIncomeTaxAssets,14000.0,本期所得稅資產
2019-03-31,5215,CurrentIncomeTaxAssets_per,0.0,本期所得稅資產
2019-03-31,5215,CurrentLiabilities,420441000.0,流動負債合計
2019-03-31,5215,CurrentLiabilities_per,16.93,流動負債合計
2019-03-31,5215,DeferredTaxAssets,28149000.0,遞延所得稅資產
2019-03-31,5215,DeferredTaxAssets_per,1.13,遞延所得稅資產
2019-03-31,5215,Equity_per,79.55,權益總額
2019-03-31,5215,EquityAttributableToOwnersOfParent_per,77.17,歸屬於母公司業主之權益合計
2019-03-31,5215,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2019-03-31,5215,IntangibleAssets,68952000.0,無形資產
2019-03-31,5215,IntangibleAssets_per,2.78,無形資產
2019-03-31,5215,Inventories,200859000.0,存貨
2019-03-31,5215,Inventories_per,8.09,存貨
2019-03-31,5215,LegalReserve,139075000.0,法定盈餘公積
2019-03-31,5215,LegalReserve_per,5.6,法定盈餘公積
2019-03-31,5215,Liabilities,508036000.0,負債總額
2019-03-31,5215,Liabilities_per,20.0,負債總額
2019-03-31,5215,NoncontrollingInterests,59048000.0,非控制權益
2019-03-31,5215,NoncontrollingInterests_per,2.38,非控制權益
2019-03-31,5215,NoncurrentAssets,664451000.0,非流動資產合計
2019-03-31,5215,NoncurrentAssets_per,26.75,非流動資產合計
2019-03-31,5215,NoncurrentLiabilities,87595000.0,非流動負債合計
2019-03-31,5215,NoncurrentLiabilities_per,3.53,非流動負債合計
2019-03-31,5215,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2019-03-31,5215,OrdinaryShare,543375000.0,普通股股本
2019-03-31,5215,OrdinaryShare_per,21.87,普通股股本
2019-03-31,5215,OtherCurrentAssets,40999000.0,其他流動資產
2019-03-31,5215,OtherCurrentAssets_per,1.65,其他流動資產
2019-03-31,5215,OtherCurrentLiabilities,6379000.0,其他流動負債
2019-03-31,5215,OtherCurrentLiabilities_per,0.26,其他流動負債
2019-03-31,5215,OtherEquityInterest,68563000.0,其他權益合計
2019-03-31,5215,OtherEquityInterest_per,2.76,其他權益合計
2019-03-31,5215,OtherNoncurrentAssets,13881000.0,其他非流動資產
2019-03-31,5215,OtherNoncurrentAssets_per,0.56,其他非流動資產
2019-03-31,5215,OtherNoncurrentLiabilities,1688000.0,其他非流動負債
2019-03-31,5215,OtherNoncurrentLiabilities_per,0.07,其他非流動負債
2019-03-31,5215,OtherPayables,286619000.0,其他應付款
2019-03-31,5215,OtherPayables_per,11.54,其他應付款
2019-03-31,5215,OtherReceivable,1227000.0,其他應收款淨額
2019-03-31,5215,OtherReceivable_per,0.05,其他應收款淨額
2019-03-31,5215,PropertyPlantAndEquipment,458972000.0,不動產、廠房及設備
2019-03-31,5215,PropertyPlantAndEquipment_per,18.48,不動產、廠房及設備
2019-03-31,5215,RetainedEarnings,633794000.0,保留盈餘合計
2019-03-31,5215,RetainedEarnings_per,25.51,保留盈餘合計
2019-03-31,5215,ShorttermBorrowings,0.0,短期借款
2019-03-31,5215,ShorttermBorrowings_per,0.0,短期借款
2019-03-31,5215,TotalAssets_per,100.0,資產總額
2019-03-31,5215,TotalLiabilitiesEquity_per,100.0,負債及權益總計
2019-03-31,5215,UnappropriatedRetainedEarningsAaccumulatedDeficit,420656000.0,未分配盈餘
2019-03-31,5215,UnappropriatedRetainedEarningsAaccumulatedDeficit_per,17.0,未分配盈餘
2019-03-31,5215,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome,45635000.0,透過其他綜合損益按公允價值衡量之金融資產－流動
2019-03-31,5215,FinancialAssetsAtFairvalueThroughOtherComprehensiveIncome_per,1.84,透過其他綜合損益按公允價值衡量之金融資產－流動
2019-03-31,5215,FinancialAssetsAtAmortizedCost,631143000.0,按攤銷後成本衡量之金融資產－流動
