date,stock_id,type,value,origin_name
2019-03-31,3011,AccountsPayable,425911000.0,應付帳款
2019-03-31,3011,AccountsPayable_per,22.1,應付帳款
2019-03-31,3011,AccountsReceivableNet,530626000.0,應收帳款淨額
2019-03-31,3011,AccountsReceivableNet_per,27.53,應收帳款淨額
2019-03-31,3011,CapitalStock_per,58.48,股本合計
2019-03-31,3011,CapitalSurplus,226697000.0,資本公積合計
2019-03-31,3011,CapitalSurplus_per,11.76,資本公積合計
2019-03-31,3011,CashAndCashEquivalents,193679000.0,現金及約當現金
2019-03-31,3011,CashAndCashEquivalents_per,10.05,現金及約當現金
2019-03-31,3011,CurrentAssets_per,64.26,流動資產合計
2019-03-31,3011,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss,414000.0,透過損益按公允價值衡量之金融資產－流動
2019-03-31,3011,CurrentFinancialAssetsAtFairvalueThroughProfitOrLoss_per,0.02,透過損益按公允價值衡量之金融資產－流動
2019-03-31,3011,CurrentIncomeTaxAssets,248000.0,本期所得稅資產
2019-03-31,3011,CurrentIncomeTaxAssets_per,0.01,本期所得稅資產
2019-03-31,3011,CurrentLiabilities,677507000.0,流動負債合計
2019-03-31,3011,CurrentLiabilities_per,35.15,流動負債合計
2019-03-31,3011,DeferredTaxAssets,37705000.0,遞延所得稅資產
2019-03-31,3011,DeferredTaxAssets_per,1.96,遞延所得稅資產
2019-03-31,3011,Equity_per,59.34,權益總額
2019-03-31,3011,EquityAttributableToOwnersOfParent_per,59.34,歸屬於母公司業主之權益合計
2019-03-31,3011,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數
2019-03-31,3011,Inventories,352566000.0,存貨
2019-03-31,3011,Inventories_per,18.29,存貨
2019-03-31,3011,LegalReserve,23586000.0,法定盈餘公積
2019-03-31,3011,LegalReserve_per,1.22,法定盈餘公積
2019-03-31,3011,Liabilities,783748000.0,負債總額
2019-03-31,3011,Liabilities_per,41.0,負債總額
2019-03-31,3011,NoncurrentAssets,688913000.0,非流動資產合計
2019-03-31,3011,NoncurrentAssets_per,35.74,非流動資產合計
2019-03-31,3011,NoncurrentLiabilities,106241000.0,非流動負債合計
2019-03-31,3011,NoncurrentLiabilities_per,5.51,非流動負債合計
2019-03-31,3011,NumberOfSharesInEntityHeldByEntityAndByItsSubsidiaries,0.0,母公司暨子公司所持有之母公司庫藏股股數
2019-03-31,3011,OrdinaryShare_per,58.48,普通股股本
2019-03-31,3011,OtherCurrentAssets,21022000.0,其他流動資產
2019-03-31,3011,OtherCurrentAssets_per,1.09,其他流動資產
2019-03-31,3011,OtherCurrentLiabilities,50153000.0,其他流動負債
2019-03-31,3011,OtherCurrentLiabilities_per,2.6,其他流動負債
