date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-06-27,1515,86.1,84.1,2.0,息,92.5,75.7,84.1,84.1
2020-07-14,1515,80.9,77.9,3.0,息,85.6,70.2,77.9,77.9
2021-06-10,1515,79.6,76.0,3.6,息,83.6,68.4,76.0,76.0
2022-06-09,1515,40.1,37.1,3.0,息,40.8,33.4,37.1,37.1
