date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2022-07-04,3592,339.0,294.0,45.0,息,323.0,265.0,294.0,294.0
2023-06-29,3592,359.5,318.5,41.0,息,350.0,287.0,318.5,318.5
