date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-30,6582,55.4,51.8,3.59,息,56.9,46.65,51.8,51.8
2020-07-24,6582,144.0,139.55,4.45,息,153.5,126.0,139.5,139.55
2021-08-12,6582,246.0,236.0,10.0,息,259.5,212.5,236.0,236.0
2022-08-25,6582,90.9,75.9,15.0,息,83.4,68.4,75.9,75.9
2023-07-20,6582,55.0,53.5,1.5,息,58.8,48.15,53.5,53.5
