date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-25,6558,64.2,62.99,1.2,息,69.2,56.7,63.0,62.99
2020-07-23,6558,40.1,39.1,1.0,息,43.0,35.2,39.1,39.1
2021-07-29,6558,39.05,38.75,0.3,息,42.6,34.9,38.75,38.75
