date,stock_id,type,value,origin_name
2019-03-31,8215,ProceedsFromLongTermDebt,3800000000.0,舉借長期借款
2019-03-31,8215,PropertyAndPlantAndEquipment,-93222000.0,取得不動產、廠房及設備
2019-03-31,8215,CashBalancesEndOfPeriod,131621000.0,期末現金及約當現金餘額
2019-03-31,8215,CashBalancesIncrease,-37392000.0,本期現金及約當現金增加（減少）數
2019-03-31,8215,CashProvidedByInvestingActivities,-117310000.0,投資活動之淨現金流入（流出）
2019-03-31,8215,CashBalancesBeginningOfPeriod,169013000.0,期初現金及約當現金餘額
2019-03-31,8215,RentalPrincipalRepayments,-29517000.0,租賃本金償還
2019-03-31,8215,PayTheInterest,-19496000.0,支付之利息
2019-03-31,8215,IncomeBeforeIncomeTaxFromContinuingOperations,91867000.0,繼續營業單位稅前淨利（淨損）
2019-03-31,8215,DecreaseInShortTermLoans,0.0,短期借款減少
2019-03-31,8215,NetIncomeBeforeTax,91867000.0,本期稅前淨利（淨損）
2019-03-31,8215,Depreciation,158110000.0,折舊費用
2019-03-31,8215,AmortizationExpense,6075000.0,攤銷費用
2019-03-31,8215,AccountsPayable,-30468000.0,應付帳款增加(減少)
2019-03-31,8215,AmountDueToRelatedParties,2287000.0,應付帳款-關係人增加(減少)
2019-03-31,8215,DecreaseInDepositDeposit,2529000.0,存出保證金減少
2019-03-31,8215,TotalIncomeLossItems,227659000.0,收益費損項目合計
2019-03-31,8215,CashFlowsProvidedFromFinancingActivities,-29610000.0,籌資活動之淨現金流入（流出）
2019-03-31,8215,InterestIncome,-142000.0,利息收入
2019-03-31,8215,InterestExpense,19831000.0,利息費用
2019-03-31,8215,InventoryIncrease,-116681000.0,存貨(增加)減少
2019-03-31,8215,ReceivableIncrease,-46132000.0,應收帳款(增加)減少
2019-03-31,8215,CashReceivedThroughOperations,126020000.0,營運產生之現金流入（流出）
2019-03-31,8215,RepaymentOfLongTermDebt,-3805497000.0,償還長期借款
2019-03-31,8215,OtherNonCurrentLiabilitiesIncrease,-15928000.0,其他流動資產(增加)減少
2019-03-31,8215,CashFlowsFromOperatingActivities,103593000.0,營業活動之淨現金流入(流出)
2019-06-30,8215,AmortizationExpense,9084000.0,攤銷費用
2019-06-30,8215,CashBalancesBeginningOfPeriod,169013000.0,期初現金及約當現金餘額
2019-06-30,8215,CashBalancesEndOfPeriod,81816000.0,期末現金及約當現金餘額
2019-06-30,8215,DecreaseInDepositDeposit,3724000.0,存出保證金減少
2019-06-30,8215,DecreaseInShortTermLoans,0.0,短期借款減少
2019-06-30,8215,Depreciation,319960000.0,折舊費用
2019-06-30,8215,IncomeBeforeIncomeTaxFromContinuingOperations,209076000.0,繼續營業單位稅前淨利（淨損）
2019-06-30,8215,InterestExpense,38875000.0,利息費用
2019-06-30,8215,NetIncomeBeforeTax,209076000.0,本期稅前淨利（淨損）
2019-06-30,8215,ProceedsFromLongTermDebt,5400000000.0,舉借長期借款
2019-06-30,8215,TotalIncomeLossItems,408038000.0,收益費損項目合計
2019-06-30,8215,PropertyAndPlantAndEquipment,-171713000.0,取得不動產、廠房及設備
2019-06-30,8215,CashBalancesIncrease,-87197000.0,本期現金及約當現金增加（減少）數
2019-06-30,8215,CashProvidedByInvestingActivities,-236835000.0,投資活動之淨現金流入（流出）
2019-06-30,8215,RentalPrincipalRepayments,-52064000.0,租賃本金償還
2019-06-30,8215,PayTheInterest,-38552000.0,支付之利息
2019-06-30,8215,AccountsPayable,-148996000.0,應付帳款增加(減少)
2019-06-30,8215,AmountDueToRelatedParties,-7759000.0,應付帳款-關係人增加(減少)
2019-06-30,8215,CashFlowsProvidedFromFinancingActivities,-478151000.0,籌資活動之淨現金流入（流出）
2019-06-30,8215,InterestIncome,-676000.0,利息收入
2019-06-30,8215,OtherNonCurrentLiabilitiesIncrease,4458000.0,其他流動資產(增加)減少
2019-06-30,8215,CashFlowsFromOperatingActivities,617274000.0,營業活動之淨現金流入（流出）
2019-06-30,8215,RepaymentOfLongTermDebt,-411014000.0,償還長期借款
2019-06-30,8215,ReceivableIncrease,-376418000.0,應收帳款（增加）減少
2019-06-30,8215,InventoryIncrease,67204000.0,存貨（增加）減少
2019-06-30,8215,CashReceivedThroughOperations,674918000.0,營運產生之現金流入（流出）
2019-09-30,8215,PayTheInterest,-60782000.0,支付之利息
2019-09-30,8215,CashBalancesIncrease,33875000.0,本期現金及約當現金增加（減少）數
2019-09-30,8215,CashFlowsFromOperatingActivities,516603000.0,營業活動之淨現金流入(流出)
2019-09-30,8215,TotalIncomeLossItems,638948000.0,收益費損項目合計
2019-09-30,8215,Depreciation,483508000.0,折舊費用
2019-09-30,8215,CashProvidedByInvestingActivities,-462421000.0,投資活動之淨現金流入（流出）
2019-09-30,8215,NetIncomeBeforeTax,300651000.0,本期稅前淨利（淨損）
2019-09-30,8215,PropertyAndPlantAndEquipment,-333681000.0,取得不動產、廠房及設備
2019-09-30,8215,CashBalancesBeginningOfPeriod,169013000.0,期初現金及約當現金餘額
2019-09-30,8215,CashBalancesEndOfPeriod,202888000.0,期末現金及約當現金餘額
2019-09-30,8215,AmortizationExpense,17225000.0,攤銷費用
2019-09-30,8215,RentalPrincipalRepayments,-75117000.0,租賃本金償還
2019-09-30,8215,InterestExpense,61638000.0,利息費用
2019-09-30,8215,DecreaseInDepositDeposit,4065000.0,存出保證金減少
2019-09-30,8215,OtherNonCurrentLiabilitiesIncrease,-7397000.0,其他流動資產(增加)減少
