date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-07-08,6205,27.85,26.35,1.5,息,28.95,23.75,26.35,26.35
2020-07-08,6205,40.4,39.18,1.21,息,43.05,35.3,39.2,39.18
2021-08-26,6205,31.55,30.05,1.5,息,33.05,27.05,30.05,30.05
2022-07-15,6205,63.1,61.1,2.0,息,67.2,55.0,61.1,61.1
2023-07-17,6205,67.1,64.1,3.0,息,70.5,57.7,64.1,64.1
