date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-05-21,9136,8.0,7.6,0.39,息,8.36,6.84,7.6,7.6
2020-06-03,9136,9.7,9.31,0.38,息,10.2,8.38,9.31,9.31
2021-05-19,9136,9.2,8.84,0.36,息,9.72,7.96,8.84,8.84
2022-05-17,9136,6.36,6.05,0.3,息,6.65,5.45,6.05,6.05
2023-05-22,9136,6.41,6.21,0.19,息,6.83,5.59,6.21,6.21
