date,stock_id,before_price,after_price,stock_and_cache_dividend,stock_or_cache_dividend,max_price,min_price,open_price,reference_price
2019-08-02,3596,106.0,102.5,3.5,息,112.5,92.3,102.5,102.5
2019-10-23,3596,95.1,93.43,1.66,權,104.5,84.1,95.1,95.1
2020-07-17,3596,84.0,79.29,4.7,息,87.2,71.4,79.3,79.29
2021-04-15,3596,122.0,115.5,6.5,息,127.0,104.0,115.5,115.5
2022-07-04,3596,108.0,101.29,6.71,息,111.0,91.2,101.5,101.29
2023-07-13,3596,132.0,125.5,6.5,息,138.0,113.0,125.5,125.5
